form_id,answer_run_id,question_id,question_index,position_bucket,widget_type,expected_value_sha256,baseline_actual_value_sha256,ruler_actual_value_sha256,baseline_verified_correct,ruler_verified_correct,transition,baseline_annotations_sha256,ruler_annotations_sha256
exam_registration,run_0002,q_001,1,first,short_text,5fcbb80c5d68c4f83b4122a9e9ef27e88e580c67dff09adbfd7b0334c171889e,5fcbb80c5d68c4f83b4122a9e9ef27e88e580c67dff09adbfd7b0334c171889e,5fcbb80c5d68c4f83b4122a9e9ef27e88e580c67dff09adbfd7b0334c171889e,true,true,both_correct,e5f98b95242c0d9906253ac09fa8f422800b04ea28a73bc13dee1a29d94d828a,bc3f3eb10e36f42ca4c6413604642e759d85a80a62781caa4f633b5fae6280cd
exam_registration,run_0002,q_002,2,first,short_text,195d48c025e83bb4cbf0e85f269bf7cb25a8aa876384addeabf6102a31ee6a43,195d48c025e83bb4cbf0e85f269bf7cb25a8aa876384addeabf6102a31ee6a43,195d48c025e83bb4cbf0e85f269bf7cb25a8aa876384addeabf6102a31ee6a43,true,true,both_correct,e5f98b95242c0d9906253ac09fa8f422800b04ea28a73bc13dee1a29d94d828a,bc3f3eb10e36f42ca4c6413604642e759d85a80a62781caa4f633b5fae6280cd
exam_registration,run_0002,q_003,3,first,short_text,17ed4a5ca424b49382107ea7f053c789c130595f14eea6c233334432c6d987b7,17ed4a5ca424b49382107ea7f053c789c130595f14eea6c233334432c6d987b7,17ed4a5ca424b49382107ea7f053c789c130595f14eea6c233334432c6d987b7,true,true,both_correct,e5f98b95242c0d9906253ac09fa8f422800b04ea28a73bc13dee1a29d94d828a,bc3f3eb10e36f42ca4c6413604642e759d85a80a62781caa4f633b5fae6280cd
exam_registration,run_0002,q_004,4,middle,single_choice,bd52875da2f54bb4d0dff14bd9cb92eb6406d868a09a3f3e7f192144c7560100,bd52875da2f54bb4d0dff14bd9cb92eb6406d868a09a3f3e7f192144c7560100,bd52875da2f54bb4d0dff14bd9cb92eb6406d868a09a3f3e7f192144c7560100,true,true,both_correct,e5f98b95242c0d9906253ac09fa8f422800b04ea28a73bc13dee1a29d94d828a,bc3f3eb10e36f42ca4c6413604642e759d85a80a62781caa4f633b5fae6280cd
exam_registration,run_0002,q_005,5,middle,short_text,5fcbb80c5d68c4f83b4122a9e9ef27e88e580c67dff09adbfd7b0334c171889e,12ae32cb1ec02d01eda3581b127c1fee3b0dc53572ed6baf239721a03d82e126,12ae32cb1ec02d01eda3581b127c1fee3b0dc53572ed6baf239721a03d82e126,false,false,both_wrong,e5f98b95242c0d9906253ac09fa8f422800b04ea28a73bc13dee1a29d94d828a,bc3f3eb10e36f42ca4c6413604642e759d85a80a62781caa4f633b5fae6280cd
exam_registration,run_0002,q_006,6,middle,dropdown,1f1260ddd48575a969c70adc961ef191ade3e33f514f9cf80804b56b318b3860,51e2604e2aaf49bca32d78337abb322a9fdd789ff4e8bfb15edb3c12ae20e899,51e2604e2aaf49bca32d78337abb322a9fdd789ff4e8bfb15edb3c12ae20e899,false,false,both_wrong,e5f98b95242c0d9906253ac09fa8f422800b04ea28a73bc13dee1a29d94d828a,bc3f3eb10e36f42ca4c6413604642e759d85a80a62781caa4f633b5fae6280cd
exam_registration,run_0002,q_007,7,last,date,064b180624418a84eac8f41244140b722ec49d3d55d4f0aa0b26df55c0b8f1aa,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,false,false,both_wrong,e5f98b95242c0d9906253ac09fa8f422800b04ea28a73bc13dee1a29d94d828a,bc3f3eb10e36f42ca4c6413604642e759d85a80a62781caa4f633b5fae6280cd
exam_registration,run_0002,q_008,8,last,paragraph_text,871eb66da9fa2cb5bbde20acbf23aad7fada1f9776801ce18d5578edecbc502c,12ae32cb1ec02d01eda3581b127c1fee3b0dc53572ed6baf239721a03d82e126,12ae32cb1ec02d01eda3581b127c1fee3b0dc53572ed6baf239721a03d82e126,false,false,both_wrong,e5f98b95242c0d9906253ac09fa8f422800b04ea28a73bc13dee1a29d94d828a,bc3f3eb10e36f42ca4c6413604642e759d85a80a62781caa4f633b5fae6280cd
experiment_booking,run_0002,q_001,1,first,short_text,442037618cb53e158ea9d99591e8452804e3d7a6dea8c4a970011c7956b3165e,442037618cb53e158ea9d99591e8452804e3d7a6dea8c4a970011c7956b3165e,442037618cb53e158ea9d99591e8452804e3d7a6dea8c4a970011c7956b3165e,true,true,both_correct,31664209ec75854d60042f7600ca62e4df7fddbd10b7ffb87bb37610944e6dfc,f7478d0465b8a9db2520d6f38b79efeb5db5e3772599529d7eead624cd3185be
experiment_booking,run_0002,q_002,2,first,short_text,6c74f8e395eb9b4f0f2898a5d8e0b0ed1f124c4df04eae16cba839ec45104f95,6c74f8e395eb9b4f0f2898a5d8e0b0ed1f124c4df04eae16cba839ec45104f95,6c74f8e395eb9b4f0f2898a5d8e0b0ed1f124c4df04eae16cba839ec45104f95,true,true,both_correct,31664209ec75854d60042f7600ca62e4df7fddbd10b7ffb87bb37610944e6dfc,f7478d0465b8a9db2520d6f38b79efeb5db5e3772599529d7eead624cd3185be
experiment_booking,run_0002,q_003,3,first,single_choice,8ab20764a93cabe42eb7e6bf2cfe810d9f1d1606298d0edea74f72428c3b4534,8ab20764a93cabe42eb7e6bf2cfe810d9f1d1606298d0edea74f72428c3b4534,8ab20764a93cabe42eb7e6bf2cfe810d9f1d1606298d0edea74f72428c3b4534,true,true,both_correct,31664209ec75854d60042f7600ca62e4df7fddbd10b7ffb87bb37610944e6dfc,f7478d0465b8a9db2520d6f38b79efeb5db5e3772599529d7eead624cd3185be
experiment_booking,run_0002,q_004,4,middle,single_choice,d07aecf06b1d815b215207aebf5a8b697f14230c8755b50ba8aac16c41da0331,184fda5c980b9d9cb375f42a528817c6235fbd4f79775a8018fae5afcbdf2a63,184fda5c980b9d9cb375f42a528817c6235fbd4f79775a8018fae5afcbdf2a63,false,false,both_wrong,31664209ec75854d60042f7600ca62e4df7fddbd10b7ffb87bb37610944e6dfc,f7478d0465b8a9db2520d6f38b79efeb5db5e3772599529d7eead624cd3185be
experiment_booking,run_0002,q_005,5,middle,dropdown,19d53e94b5c4d5567dabf0bc25154c38963569e755401ba01aa2e407f696f379,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,false,false,both_wrong,31664209ec75854d60042f7600ca62e4df7fddbd10b7ffb87bb37610944e6dfc,f7478d0465b8a9db2520d6f38b79efeb5db5e3772599529d7eead624cd3185be
experiment_booking,run_0002,q_006,6,middle,date,3c6b1982b438c340f9d92b44841f996157ddc4d31f93d6a39125d91296312955,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,false,false,both_wrong,31664209ec75854d60042f7600ca62e4df7fddbd10b7ffb87bb37610944e6dfc,f7478d0465b8a9db2520d6f38b79efeb5db5e3772599529d7eead624cd3185be
experiment_booking,run_0002,q_007,7,last,time,34667b96e1c9ba988bc824f029d980fc6b88e47d8454b4afd93a06ff0db426b3,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,false,false,both_wrong,31664209ec75854d60042f7600ca62e4df7fddbd10b7ffb87bb37610944e6dfc,f7478d0465b8a9db2520d6f38b79efeb5db5e3772599529d7eead624cd3185be
experiment_booking,run_0002,q_008,8,last,multi_choice,fc7c2fd7510417ab8126f4d1fe76b1c9b2a36252de9b98fcd6eac643d387c4d6,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,false,false,both_wrong,31664209ec75854d60042f7600ca62e4df7fddbd10b7ffb87bb37610944e6dfc,f7478d0465b8a9db2520d6f38b79efeb5db5e3772599529d7eead624cd3185be
experiment_booking,run_0002,q_009,9,last,paragraph_text,007a88e4280a8321f20804a3f3a60b4e6640e37998731207da2fc78fe3877940,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,false,false,both_wrong,31664209ec75854d60042f7600ca62e4df7fddbd10b7ffb87bb37610944e6dfc,f7478d0465b8a9db2520d6f38b79efeb5db5e3772599529d7eead624cd3185be
field_trip,run_0002,q_001,1,first,short_text,d0c464595e4759b4cd306a28fd3555b3a5a8125795e5f145fbe8934d316a20df,d0c464595e4759b4cd306a28fd3555b3a5a8125795e5f145fbe8934d316a20df,d0c464595e4759b4cd306a28fd3555b3a5a8125795e5f145fbe8934d316a20df,true,true,both_correct,4aa0b0a7eb56e8b80ca0b6f788b4e3a4b258a0f17df1caf7cac59926382cab55,a51b1c06a5898963cbb676dc2f9c6190e6ad9a4420d0bda945221611c854a401
field_trip,run_0002,q_002,2,first,short_text,b3dcc2a3481c9b71dfe2907b4bbef37b7dcffd7a5c841b06ab0c78fdb193533d,b3dcc2a3481c9b71dfe2907b4bbef37b7dcffd7a5c841b06ab0c78fdb193533d,b3dcc2a3481c9b71dfe2907b4bbef37b7dcffd7a5c841b06ab0c78fdb193533d,true,true,both_correct,4aa0b0a7eb56e8b80ca0b6f788b4e3a4b258a0f17df1caf7cac59926382cab55,a51b1c06a5898963cbb676dc2f9c6190e6ad9a4420d0bda945221611c854a401
field_trip,run_0002,q_003,3,first,short_text,d0c464595e4759b4cd306a28fd3555b3a5a8125795e5f145fbe8934d316a20df,12ae32cb1ec02d01eda3581b127c1fee3b0dc53572ed6baf239721a03d82e126,d0c464595e4759b4cd306a28fd3555b3a5a8125795e5f145fbe8934d316a20df,false,true,baseline_wrong_ruler_correct,4aa0b0a7eb56e8b80ca0b6f788b4e3a4b258a0f17df1caf7cac59926382cab55,a51b1c06a5898963cbb676dc2f9c6190e6ad9a4420d0bda945221611c854a401
field_trip,run_0002,q_004,4,middle,short_text,4152979f926515bbc4060768fe2ff2206adca9ac76d287d47e690397a8dbc3f0,12ae32cb1ec02d01eda3581b127c1fee3b0dc53572ed6baf239721a03d82e126,cbc6d15ad2c0fa913c1278f12266311d32093b53eac309e513fe948f085ebb73,false,false,both_wrong,4aa0b0a7eb56e8b80ca0b6f788b4e3a4b258a0f17df1caf7cac59926382cab55,a51b1c06a5898963cbb676dc2f9c6190e6ad9a4420d0bda945221611c854a401
field_trip,run_0002,q_005,5,middle,dropdown,e79838e77a7bb16497e50f00248968073879377f93ddef79378537273457b7d2,e79838e77a7bb16497e50f00248968073879377f93ddef79378537273457b7d2,51e2604e2aaf49bca32d78337abb322a9fdd789ff4e8bfb15edb3c12ae20e899,true,false,baseline_correct_ruler_wrong,4aa0b0a7eb56e8b80ca0b6f788b4e3a4b258a0f17df1caf7cac59926382cab55,a51b1c06a5898963cbb676dc2f9c6190e6ad9a4420d0bda945221611c854a401
field_trip,run_0002,q_006,6,middle,date,74e25d0cabe76d72e68bb9fe544010ee39ea647edb6c0a57d2beb7e1ab4a475b,1bf0af5a7540b67cb8f0ffb22bf9c00df46f44ac60a51fe46f3c2101fe2313d8,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,false,false,both_wrong,4aa0b0a7eb56e8b80ca0b6f788b4e3a4b258a0f17df1caf7cac59926382cab55,a51b1c06a5898963cbb676dc2f9c6190e6ad9a4420d0bda945221611c854a401
field_trip,run_0002,q_007,7,last,multi_choice,e03cf939dbe8184d0593ff951f9b62080be57738b637a20fc18a95f66a760306,e03cf939dbe8184d0593ff951f9b62080be57738b637a20fc18a95f66a760306,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,true,false,baseline_correct_ruler_wrong,4aa0b0a7eb56e8b80ca0b6f788b4e3a4b258a0f17df1caf7cac59926382cab55,a51b1c06a5898963cbb676dc2f9c6190e6ad9a4420d0bda945221611c854a401
field_trip,run_0002,q_008,8,last,paragraph_text,4c9b58b63f4c192063663d7173a9ab32578a52f069d4b283a558408a8756748c,12ae32cb1ec02d01eda3581b127c1fee3b0dc53572ed6baf239721a03d82e126,12ae32cb1ec02d01eda3581b127c1fee3b0dc53572ed6baf239721a03d82e126,false,false,both_wrong,4aa0b0a7eb56e8b80ca0b6f788b4e3a4b258a0f17df1caf7cac59926382cab55,a51b1c06a5898963cbb676dc2f9c6190e6ad9a4420d0bda945221611c854a401
hackathon_signup,run_0002,q_001,1,first,short_text,77f45c5600e0b2fa75a234408f9a803b37040943de7667c847f9858c460d3357,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,77f45c5600e0b2fa75a234408f9a803b37040943de7667c847f9858c460d3357,false,true,baseline_wrong_ruler_correct,e8dca55067c6718e8568f35a6445ea9fbb6f99581e44afa2a397e66a53e27138,b28af7be9cd2603a6a0ee278bdb7af251ed007171a24f18795bc8f9d3d9dc1c8
hackathon_signup,run_0002,q_002,2,first,short_text,aeaff162f9a6c49c488b1208667be3b1e843ee9d487b61c6c948a4396e00b7f6,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,aeaff162f9a6c49c488b1208667be3b1e843ee9d487b61c6c948a4396e00b7f6,false,true,baseline_wrong_ruler_correct,e8dca55067c6718e8568f35a6445ea9fbb6f99581e44afa2a397e66a53e27138,b28af7be9cd2603a6a0ee278bdb7af251ed007171a24f18795bc8f9d3d9dc1c8
hackathon_signup,run_0002,q_003,3,first,short_text,2c3008df4a03cfdeae19a4c4041be800ab6777d47344b25171a87c1637b52fc9,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,2c3008df4a03cfdeae19a4c4041be800ab6777d47344b25171a87c1637b52fc9,false,true,baseline_wrong_ruler_correct,e8dca55067c6718e8568f35a6445ea9fbb6f99581e44afa2a397e66a53e27138,b28af7be9cd2603a6a0ee278bdb7af251ed007171a24f18795bc8f9d3d9dc1c8
hackathon_signup,run_0002,q_004,4,middle,single_choice,6ef12b223e6a8ca52e3e753362dc778e6b742e84f6b8acfb3cc5c9644122ce6b,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,6ef12b223e6a8ca52e3e753362dc778e6b742e84f6b8acfb3cc5c9644122ce6b,false,true,baseline_wrong_ruler_correct,e8dca55067c6718e8568f35a6445ea9fbb6f99581e44afa2a397e66a53e27138,b28af7be9cd2603a6a0ee278bdb7af251ed007171a24f18795bc8f9d3d9dc1c8
hackathon_signup,run_0002,q_005,5,middle,single_choice,30ec1c7536203452f0ff45badf6ec000ad6445b61b78fd4bfbb5a949127d78ab,30ec1c7536203452f0ff45badf6ec000ad6445b61b78fd4bfbb5a949127d78ab,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,true,false,baseline_correct_ruler_wrong,e8dca55067c6718e8568f35a6445ea9fbb6f99581e44afa2a397e66a53e27138,b28af7be9cd2603a6a0ee278bdb7af251ed007171a24f18795bc8f9d3d9dc1c8
hackathon_signup,run_0002,q_006,6,middle,multi_choice,36b75efce12b52a8fe9f0c3fc71a277c9f568b904c16a89685119718cfe16d3c,d0c125a1bd930bf67f1df3f9752af525da10008a7bf1063f077bf8de013d92e7,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,false,false,both_wrong,e8dca55067c6718e8568f35a6445ea9fbb6f99581e44afa2a397e66a53e27138,b28af7be9cd2603a6a0ee278bdb7af251ed007171a24f18795bc8f9d3d9dc1c8
hackathon_signup,run_0002,q_007,7,last,multi_choice,97fda41122a234ebcca7ad7099f48f5c27849b144e89b83786d3985cce55b0b0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,false,false,both_wrong,e8dca55067c6718e8568f35a6445ea9fbb6f99581e44afa2a397e66a53e27138,b28af7be9cd2603a6a0ee278bdb7af251ed007171a24f18795bc8f9d3d9dc1c8
hackathon_signup,run_0002,q_008,8,last,date,12590aedbc7e967dc5f036b64d89fed6855c5d2acc5d91ca78d60d4bdbab9a77,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,false,false,both_wrong,e8dca55067c6718e8568f35a6445ea9fbb6f99581e44afa2a397e66a53e27138,b28af7be9cd2603a6a0ee278bdb7af251ed007171a24f18795bc8f9d3d9dc1c8
hackathon_signup,run_0002,q_009,9,last,short_text,391552c099c101b131feaf24c5795a6a15bc8ec82015424e0d2b4274a369a0bf,12ae32cb1ec02d01eda3581b127c1fee3b0dc53572ed6baf239721a03d82e126,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,false,false,both_wrong,e8dca55067c6718e8568f35a6445ea9fbb6f99581e44afa2a397e66a53e27138,b28af7be9cd2603a6a0ee278bdb7af251ed007171a24f18795bc8f9d3d9dc1c8
housing_preference,run_0002,q_001,1,first,short_text,eaa7c6a698d5e0df7252b7ea69f500b4f228a33b2d0b9f441b112fa4554669c7,eaa7c6a698d5e0df7252b7ea69f500b4f228a33b2d0b9f441b112fa4554669c7,eaa7c6a698d5e0df7252b7ea69f500b4f228a33b2d0b9f441b112fa4554669c7,true,true,both_correct,480f5720abbe7ab66ed9c5fca6dbd41f391047bd8e943bffbd09130647ea57c8,673d169dfbb3677b57eb2ea78e2ec16a7e0860da3290d0c45c1240ee39b99a8a
housing_preference,run_0002,q_002,2,first,short_text,a0de367dfb44cba410789c2c569d9b70eb479c2fb1a096ae3883b03fe77b876a,a0de367dfb44cba410789c2c569d9b70eb479c2fb1a096ae3883b03fe77b876a,a0de367dfb44cba410789c2c569d9b70eb479c2fb1a096ae3883b03fe77b876a,true,true,both_correct,480f5720abbe7ab66ed9c5fca6dbd41f391047bd8e943bffbd09130647ea57c8,673d169dfbb3677b57eb2ea78e2ec16a7e0860da3290d0c45c1240ee39b99a8a
housing_preference,run_0002,q_003,3,first,single_choice,7abc2dc6e39b17471803a9203c4d77067125223c39888dab6a86d17dcf06020f,7abc2dc6e39b17471803a9203c4d77067125223c39888dab6a86d17dcf06020f,3ff5852d1f8eb177019151fdbf728c30282e551fc68bf56de6b5a32898908fc6,true,false,baseline_correct_ruler_wrong,480f5720abbe7ab66ed9c5fca6dbd41f391047bd8e943bffbd09130647ea57c8,673d169dfbb3677b57eb2ea78e2ec16a7e0860da3290d0c45c1240ee39b99a8a
housing_preference,run_0002,q_004,4,middle,single_choice,a53c2e9d1245840bee699e149639a871aae0d3c0ad6a752b299ba43ea177b692,a53c2e9d1245840bee699e149639a871aae0d3c0ad6a752b299ba43ea177b692,a53c2e9d1245840bee699e149639a871aae0d3c0ad6a752b299ba43ea177b692,true,true,both_correct,480f5720abbe7ab66ed9c5fca6dbd41f391047bd8e943bffbd09130647ea57c8,673d169dfbb3677b57eb2ea78e2ec16a7e0860da3290d0c45c1240ee39b99a8a
housing_preference,run_0002,q_005,5,middle,date,79ead97e8c8d6848be7979e811db7903893a9d40372ad4be6188defc0b386130,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,false,false,both_wrong,480f5720abbe7ab66ed9c5fca6dbd41f391047bd8e943bffbd09130647ea57c8,673d169dfbb3677b57eb2ea78e2ec16a7e0860da3290d0c45c1240ee39b99a8a
housing_preference,run_0002,q_006,6,last,multi_choice,3c4af1dbfd682a0c67253b1d5e2cddb99777c1790265d6bb0d269cc152912e17,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,false,false,both_wrong,480f5720abbe7ab66ed9c5fca6dbd41f391047bd8e943bffbd09130647ea57c8,673d169dfbb3677b57eb2ea78e2ec16a7e0860da3290d0c45c1240ee39b99a8a
housing_preference,run_0002,q_007,7,last,paragraph_text,855795528eca152b9858f95ef45e61ee01dbcf90d685d9ffad8f55e961d8fab9,12ae32cb1ec02d01eda3581b127c1fee3b0dc53572ed6baf239721a03d82e126,12ae32cb1ec02d01eda3581b127c1fee3b0dc53572ed6baf239721a03d82e126,false,false,both_wrong,480f5720abbe7ab66ed9c5fca6dbd41f391047bd8e943bffbd09130647ea57c8,673d169dfbb3677b57eb2ea78e2ec16a7e0860da3290d0c45c1240ee39b99a8a
internship_app,run_0002,q_001,1,first,short_text,2b4ad48a82fb9868293f56c46faea90895b808911bdac3fa799c55ae153b3cb5,2b4ad48a82fb9868293f56c46faea90895b808911bdac3fa799c55ae153b3cb5,2b4ad48a82fb9868293f56c46faea90895b808911bdac3fa799c55ae153b3cb5,true,true,both_correct,4b3f44f697d8f0e19cef9db52769c44d7e5c5322d119a790884aaf30d11f1fb1,3cade58075f9fad724c0cf19578dfbf3276c28f5c69be01d0f312500d99bb011
internship_app,run_0002,q_002,2,first,short_text,052dc5ed8cccf6c4dd60e488a19c8e027bb84db96f0cbdf8c50b26fd04a413ff,052dc5ed8cccf6c4dd60e488a19c8e027bb84db96f0cbdf8c50b26fd04a413ff,052dc5ed8cccf6c4dd60e488a19c8e027bb84db96f0cbdf8c50b26fd04a413ff,true,true,both_correct,4b3f44f697d8f0e19cef9db52769c44d7e5c5322d119a790884aaf30d11f1fb1,3cade58075f9fad724c0cf19578dfbf3276c28f5c69be01d0f312500d99bb011
internship_app,run_0002,q_003,3,first,short_text,4d924afa53c5aff6303f189f125635baeae86cfbb0fb82e4bbbcf7dc02c1973b,4d924afa53c5aff6303f189f125635baeae86cfbb0fb82e4bbbcf7dc02c1973b,4d924afa53c5aff6303f189f125635baeae86cfbb0fb82e4bbbcf7dc02c1973b,true,true,both_correct,4b3f44f697d8f0e19cef9db52769c44d7e5c5322d119a790884aaf30d11f1fb1,3cade58075f9fad724c0cf19578dfbf3276c28f5c69be01d0f312500d99bb011
internship_app,run_0002,q_004,4,first,single_choice,1f1260ddd48575a969c70adc961ef191ade3e33f514f9cf80804b56b318b3860,1f1260ddd48575a969c70adc961ef191ade3e33f514f9cf80804b56b318b3860,1f1260ddd48575a969c70adc961ef191ade3e33f514f9cf80804b56b318b3860,true,true,both_correct,4b3f44f697d8f0e19cef9db52769c44d7e5c5322d119a790884aaf30d11f1fb1,3cade58075f9fad724c0cf19578dfbf3276c28f5c69be01d0f312500d99bb011
internship_app,run_0002,q_005,5,middle,multi_choice,e3f1c2f62c8be62ecac901b67357e5275e2c79799dc78e70981f1a082c3fe4cf,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,false,false,both_wrong,4b3f44f697d8f0e19cef9db52769c44d7e5c5322d119a790884aaf30d11f1fb1,3cade58075f9fad724c0cf19578dfbf3276c28f5c69be01d0f312500d99bb011
internship_app,run_0002,q_006,6,middle,multi_choice,2b19d1bba8b409f7229d64d8e7a5c7afe3674b8eaab5f422da59cba1aa9940c8,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,false,false,both_wrong,4b3f44f697d8f0e19cef9db52769c44d7e5c5322d119a790884aaf30d11f1fb1,3cade58075f9fad724c0cf19578dfbf3276c28f5c69be01d0f312500d99bb011
internship_app,run_0002,q_007,7,middle,short_text,d7cfd525e8dae4fe7c8c6e5e87a28dcbc81dd5bba047385f249fa8e589ab1084,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,false,false,both_wrong,4b3f44f697d8f0e19cef9db52769c44d7e5c5322d119a790884aaf30d11f1fb1,3cade58075f9fad724c0cf19578dfbf3276c28f5c69be01d0f312500d99bb011
internship_app,run_0002,q_008,8,middle,paragraph_text,04f2ee33773b199b8a2ab32cb29f202251d918cea16710702a7267e5a1f60d2e,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,false,false,both_wrong,4b3f44f697d8f0e19cef9db52769c44d7e5c5322d119a790884aaf30d11f1fb1,3cade58075f9fad724c0cf19578dfbf3276c28f5c69be01d0f312500d99bb011
internship_app,run_0002,q_009,9,last,date,999132d465eacad61b6a2835ea0e43a92e977b38c2aaf7a5f34a6169d058880f,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,false,false,both_wrong,4b3f44f697d8f0e19cef9db52769c44d7e5c5322d119a790884aaf30d11f1fb1,3cade58075f9fad724c0cf19578dfbf3276c28f5c69be01d0f312500d99bb011
internship_app,run_0002,q_010,10,last,short_text,187a3355e75f0fe34a85c2627bc98fb894bb078018c123170c4a493bba5e2ed7,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,false,false,both_wrong,4b3f44f697d8f0e19cef9db52769c44d7e5c5322d119a790884aaf30d11f1fb1,3cade58075f9fad724c0cf19578dfbf3276c28f5c69be01d0f312500d99bb011
internship_app,run_0002,q_011,11,last,time,805883f1ab872f7bca7ce872bb5c92654c5642a2dee780ae6a1b4d38bc5299ee,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,false,false,both_wrong,4b3f44f697d8f0e19cef9db52769c44d7e5c5322d119a790884aaf30d11f1fb1,3cade58075f9fad724c0cf19578dfbf3276c28f5c69be01d0f312500d99bb011
internship_app,run_0002,q_012,12,last,single_choice,b2cbc4e2e5545a6c43f6f8cc8f0e4766773fa6c83d238076313b6fa1e349caf6,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,false,false,both_wrong,4b3f44f697d8f0e19cef9db52769c44d7e5c5322d119a790884aaf30d11f1fb1,3cade58075f9fad724c0cf19578dfbf3276c28f5c69be01d0f312500d99bb011
job_fair,run_0002,q_001,1,first,short_text,eaa7c6a698d5e0df7252b7ea69f500b4f228a33b2d0b9f441b112fa4554669c7,eaa7c6a698d5e0df7252b7ea69f500b4f228a33b2d0b9f441b112fa4554669c7,eaa7c6a698d5e0df7252b7ea69f500b4f228a33b2d0b9f441b112fa4554669c7,true,true,both_correct,9a6257fd71d2b417c9e45b847e95789d61f192f5f13762141076e0c1e9b43496,a3241f757056740f70067d5ad67f167859ea7e0c98f68e7515a62e14767afec4
job_fair,run_0002,q_002,2,first,short_text,ba1bb0dcaa42187b5c0dd9225af86691519f8dd44ef840ce9022411aab19111b,ba1bb0dcaa42187b5c0dd9225af86691519f8dd44ef840ce9022411aab19111b,ba1bb0dcaa42187b5c0dd9225af86691519f8dd44ef840ce9022411aab19111b,true,true,both_correct,9a6257fd71d2b417c9e45b847e95789d61f192f5f13762141076e0c1e9b43496,a3241f757056740f70067d5ad67f167859ea7e0c98f68e7515a62e14767afec4
