condition_id,condition_label,interface,task_mode,form_id,answer_run_id,experiment_id,trial_id,success,submit_success,question_total,non_dropdown_total,non_dropdown_correct,dropdown_total,dropdown_confirmed_correct,dropdown_unresolved,correct_lower,correct_upper,full_fill_lower,full_fill_upper,duration_s,stop_reason,failure_category,source_summary,raw_trace_events,model_action_decisions,normalized_model_actions
direct_mcp_submit,Direct MCP (submit-enabled),direct_mcp,fill_and_submit,job_fair,run_0002,qwen3vl_direct_mcp_submit_50_r2_20260724,trial_20260727T222204175807Z,True,True,9,9,4,0,0,0,4,4,False,False,161.209,submitted,,data/model_baselines/qwen3vl_direct_mcp_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct/job_fair/run_0002/trial_20260727T222204175807Z/summary.json,148,12,13
direct_mcp_submit,Direct MCP (submit-enabled),direct_mcp,fill_and_submit,lab_safety,run_0002,qwen3vl_direct_mcp_submit_50_r2_20260724,trial_20260727T222445649168Z,True,True,8,7,7,1,1,0,8,8,True,True,157.088,submitted,,data/model_baselines/qwen3vl_direct_mcp_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct/lab_safety/run_0002/trial_20260727T222445649168Z/summary.json,144,11,12
direct_mcp_submit,Direct MCP (submit-enabled),direct_mcp,fill_and_submit,lab_visit,run_0002,qwen3vl_direct_mcp_submit_50_r2_20260724,trial_20260727T222723029098Z,True,True,8,8,8,0,0,0,8,8,True,True,114.12,submitted,,data/model_baselines/qwen3vl_direct_mcp_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct/lab_visit/run_0002/trial_20260727T222723029098Z/summary.json,103,10,11
direct_mcp_submit,Direct MCP (submit-enabled),direct_mcp,fill_and_submit,language_exchange,run_0002,qwen3vl_direct_mcp_submit_50_r2_20260724,trial_20260727T222917430878Z,True,True,9,9,4,0,0,0,4,4,False,False,196.427,submitted,,data/model_baselines/qwen3vl_direct_mcp_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct/language_exchange/run_0002/trial_20260727T222917430878Z/summary.json,183,13,14
direct_mcp_submit,Direct MCP (submit-enabled),direct_mcp,fill_and_submit,library_membership,run_0002,qwen3vl_direct_mcp_submit_50_r2_20260724,trial_20260727T223234093375Z,True,True,7,7,7,0,0,0,7,7,True,True,108.521,submitted,,data/model_baselines/qwen3vl_direct_mcp_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct/library_membership/run_0002/trial_20260727T223234093375Z/summary.json,101,9,10
direct_mcp_submit,Direct MCP (submit-enabled),direct_mcp,fill_and_submit,meal_plan,run_0002,qwen3vl_direct_mcp_submit_50_r2_20260724,trial_20260727T223422854927Z,False,False,7,7,4,0,0,0,4,4,False,False,1684.397,max_steps_exceeded,max_steps_exceeded,data/model_baselines/qwen3vl_direct_mcp_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct/meal_plan/run_0002/trial_20260727T223422854927Z/summary.json,1653,128,129
direct_mcp_submit,Direct MCP (submit-enabled),direct_mcp,fill_and_submit,mentor_match,run_0002,qwen3vl_direct_mcp_submit_50_r2_20260724,trial_20260727T230227498525Z,False,False,7,7,5,0,0,0,5,5,False,False,1685.522,max_steps_exceeded,max_steps_exceeded,data/model_baselines/qwen3vl_direct_mcp_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct/mentor_match/run_0002/trial_20260727T230227498525Z/summary.json,1653,128,129
direct_mcp_submit,Direct MCP (submit-enabled),direct_mcp,fill_and_submit,newsletter_signup,run_0002,qwen3vl_direct_mcp_submit_50_r2_20260724,trial_20260727T233033417949Z,True,True,7,6,6,1,1,0,7,7,True,True,141.515,submitted,,data/model_baselines/qwen3vl_direct_mcp_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct/newsletter_signup/run_0002/trial_20260727T233033417949Z/summary.json,130,10,11
direct_mcp_submit,Direct MCP (submit-enabled),direct_mcp,fill_and_submit,office_hours,run_0002,qwen3vl_direct_mcp_submit_50_r2_20260724,trial_20260727T233255274005Z,True,True,8,7,7,1,1,0,8,8,True,True,319.567,submitted,,data/model_baselines/qwen3vl_direct_mcp_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct/office_hours/run_0002/trial_20260727T233255274005Z/summary.json,304,25,25
direct_mcp_submit,Direct MCP (submit-enabled),direct_mcp,fill_and_submit,orientation_signup,run_0002,qwen3vl_direct_mcp_submit_50_r2_20260724,trial_20260727T233815230917Z,False,False,8,8,6,0,0,0,6,6,False,False,2402.659,max_steps_exceeded,max_steps_exceeded,data/model_baselines/qwen3vl_direct_mcp_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct/orientation_signup/run_0002/trial_20260727T233815230917Z/summary.json,1770,128,129
direct_mcp_submit,Direct MCP (submit-enabled),direct_mcp,fill_and_submit,paper_review,run_0002,qwen3vl_direct_mcp_submit_50_r2_20260724,trial_20260728T001818296892Z,True,True,7,6,6,1,1,0,7,7,True,True,174.588,submitted,,data/model_baselines/qwen3vl_direct_mcp_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct/paper_review/run_0002/trial_20260728T001818296892Z/summary.json,148,12,13
direct_mcp_submit,Direct MCP (submit-enabled),direct_mcp,fill_and_submit,peer_evaluation,run_0002,qwen3vl_direct_mcp_submit_50_r2_20260724,trial_20260728T002113283761Z,False,False,7,6,5,1,0,0,5,5,False,False,11188.871,timeout,timeout,data/model_baselines/qwen3vl_direct_mcp_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct/peer_evaluation/run_0002/trial_20260728T002113283761Z/summary.json,296,25,26
direct_mcp_submit,Direct MCP (submit-enabled),direct_mcp,fill_and_submit,project_update,run_0002,qwen3vl_direct_mcp_submit_50_r2_20260724,trial_20260728T032742560253Z,True,True,8,8,7,0,0,0,7,7,False,False,133.87,submitted,,data/model_baselines/qwen3vl_direct_mcp_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct/project_update/run_0002/trial_20260728T032742560253Z/summary.json,121,10,11
direct_mcp_submit,Direct MCP (submit-enabled),direct_mcp,fill_and_submit,publication_submission,run_0002,qwen3vl_direct_mcp_submit_50_r2_20260724,trial_20260728T032956862361Z,True,True,10,9,5,1,0,0,5,5,False,False,211.116,submitted,,data/model_baselines/qwen3vl_direct_mcp_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct/publication_submission/run_0002/trial_20260728T032956862361Z/summary.json,193,15,16
direct_mcp_submit,Direct MCP (submit-enabled),direct_mcp,fill_and_submit,purchase_request,run_0002,qwen3vl_direct_mcp_submit_50_r2_20260724,trial_20260728T033328345356Z,False,False,10,9,3,1,1,0,4,4,False,False,750.233,max_steps_exceeded,max_steps_exceeded,data/model_baselines/qwen3vl_direct_mcp_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct/purchase_request/run_0002/trial_20260728T033328345356Z/summary.json,700,128,11
direct_mcp_submit,Direct MCP (submit-enabled),direct_mcp,fill_and_submit,remote_setup,run_0002,qwen3vl_direct_mcp_submit_50_r2_20260724,trial_20260728T034558974266Z,False,False,7,6,5,1,0,0,5,5,False,False,11175.268,timeout,timeout,data/model_baselines/qwen3vl_direct_mcp_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct/remote_setup/run_0002/trial_20260728T034558974266Z/summary.json,283,24,25
direct_mcp_submit,Direct MCP (submit-enabled),direct_mcp,fill_and_submit,research_interest,run_0002,qwen3vl_direct_mcp_submit_50_r2_20260724,trial_20260728T065214737893Z,False,False,7,7,6,0,0,0,6,6,False,False,1667.435,max_steps_exceeded,max_steps_exceeded,data/model_baselines/qwen3vl_direct_mcp_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct/research_interest/run_0002/trial_20260728T065214737893Z/summary.json,1629,128,128
direct_mcp_submit,Direct MCP (submit-enabled),direct_mcp,fill_and_submit,room_booking,run_0002,qwen3vl_direct_mcp_submit_50_r2_20260724,trial_20260728T072002891121Z,True,True,9,9,3,0,0,0,3,3,False,False,195.231,submitted,,data/model_baselines/qwen3vl_direct_mcp_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct/room_booking/run_0002/trial_20260728T072002891121Z/summary.json,183,15,16
direct_mcp_submit,Direct MCP (submit-enabled),direct_mcp,fill_and_submit,scholarship_interest,run_0002,qwen3vl_direct_mcp_submit_50_r2_20260724,trial_20260728T072318499924Z,False,False,7,6,3,1,1,0,4,4,False,False,552.839,max_steps_exceeded,max_steps_exceeded,data/model_baselines/qwen3vl_direct_mcp_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct/scholarship_interest/run_0002/trial_20260728T072318499924Z/summary.json,685,128,129
direct_mcp_submit,Direct MCP (submit-enabled),direct_mcp,fill_and_submit,seminar_proposal,run_0002,qwen3vl_direct_mcp_submit_50_r2_20260724,trial_20260728T073231744585Z,True,True,8,8,2,0,0,0,2,2,False,False,113.075,submitted,,data/model_baselines/qwen3vl_direct_mcp_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct/seminar_proposal/run_0002/trial_20260728T073231744585Z/summary.json,103,10,11
direct_mcp_submit,Direct MCP (submit-enabled),direct_mcp,fill_and_submit,software_access,run_0002,qwen3vl_direct_mcp_submit_50_r2_20260724,trial_20260728T073425215327Z,True,True,8,7,7,1,1,0,8,8,True,True,145.738,submitted,,data/model_baselines/qwen3vl_direct_mcp_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct/software_access/run_0002/trial_20260728T073425215327Z/summary.json,135,11,12
direct_mcp_submit,Direct MCP (submit-enabled),direct_mcp,fill_and_submit,sports_tournament,run_0002,qwen3vl_direct_mcp_submit_50_r2_20260724,trial_20260728T073651292272Z,False,False,9,8,4,1,0,0,4,4,False,False,1942.166,max_steps_exceeded,max_steps_exceeded,data/model_baselines/qwen3vl_direct_mcp_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct/sports_tournament/run_0002/trial_20260728T073651292272Z/summary.json,1895,128,129
direct_mcp_submit,Direct MCP (submit-enabled),direct_mcp,fill_and_submit,study_group_match,run_0002,qwen3vl_direct_mcp_submit_50_r2_20260724,trial_20260728T080913854386Z,False,False,7,7,5,0,0,0,5,5,False,False,1678.642,max_steps_exceeded,max_steps_exceeded,data/model_baselines/qwen3vl_direct_mcp_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct/study_group_match/run_0002/trial_20260728T080913854386Z/summary.json,1653,128,129
direct_mcp_submit,Direct MCP (submit-enabled),direct_mcp,fill_and_submit,survey_consent,run_0002,qwen3vl_direct_mcp_submit_50_r2_20260724,trial_20260728T083712900779Z,False,False,8,7,6,1,1,0,7,7,False,False,1815.489,max_steps_exceeded,max_steps_exceeded,data/model_baselines/qwen3vl_direct_mcp_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct/survey_consent/run_0002/trial_20260728T083712900779Z/summary.json,1779,128,129
direct_mcp_submit,Direct MCP (submit-enabled),direct_mcp,fill_and_submit,technical_support,run_0002,qwen3vl_direct_mcp_submit_50_r2_20260724,trial_20260728T090728800499Z,False,False,8,7,4,1,1,0,5,5,False,False,1813.408,max_steps_exceeded,max_steps_exceeded,data/model_baselines/qwen3vl_direct_mcp_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct/technical_support/run_0002/trial_20260728T090728800499Z/summary.json,1779,128,129
direct_mcp_submit,Direct MCP (submit-enabled),direct_mcp,fill_and_submit,thesis_meeting,run_0002,qwen3vl_direct_mcp_submit_50_r2_20260724,trial_20260728T093742595428Z,False,False,8,7,2,1,0,0,2,2,False,False,11157.314,timeout,timeout,data/model_baselines/qwen3vl_direct_mcp_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct/thesis_meeting/run_0002/trial_20260728T093742595428Z/summary.json,258,20,21
direct_mcp_submit,Direct MCP (submit-enabled),direct_mcp,fill_and_submit,travel_reimbursement,run_0002,qwen3vl_direct_mcp_submit_50_r2_20260724,trial_20260728T124340432378Z,False,False,11,11,2,0,0,0,2,2,False,False,2144.475,max_steps_exceeded,max_steps_exceeded,data/model_baselines/qwen3vl_direct_mcp_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct/travel_reimbursement/run_0002/trial_20260728T124340432378Z/summary.json,2085,128,129
direct_mcp_submit,Direct MCP (submit-enabled),direct_mcp,fill_and_submit,usability_test,run_0002,qwen3vl_direct_mcp_submit_50_r2_20260724,trial_20260728T131925517111Z,True,True,7,7,6,0,0,0,6,6,False,False,1053.79,submitted,,data/model_baselines/qwen3vl_direct_mcp_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct/usability_test/run_0002/trial_20260728T131925517111Z/summary.json,1027,79,80
direct_mcp_submit,Direct MCP (submit-enabled),direct_mcp,fill_and_submit,volunteer_shift,run_0002,qwen3vl_direct_mcp_submit_50_r2_20260724,trial_20260728T133659687366Z,True,True,7,7,6,0,0,0,6,6,False,False,130.202,submitted,,data/model_baselines/qwen3vl_direct_mcp_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct/volunteer_shift/run_0002/trial_20260728T133659687366Z/summary.json,122,10,11
direct_mcp_submit,Direct MCP (submit-enabled),direct_mcp,fill_and_submit,wellbeing_check,run_0002,qwen3vl_direct_mcp_submit_50_r2_20260724,trial_20260728T133910220950Z,True,True,7,7,3,0,0,0,3,3,False,False,152.873,submitted,,data/model_baselines/qwen3vl_direct_mcp_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct/wellbeing_check/run_0002/trial_20260728T133910220950Z/summary.json,140,12,13
direct_mcp_submit,Direct MCP (submit-enabled),direct_mcp,fill_and_submit,workshop_signup,run_0002,qwen3vl_direct_mcp_submit_50_r2_20260724,trial_20260728T134143411883Z,True,True,7,7,7,0,0,0,7,7,True,True,124.929,submitted,,data/model_baselines/qwen3vl_direct_mcp_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct/workshop_signup/run_0002/trial_20260728T134143411883Z/summary.json,117,9,10
formfactory_style_submit,FormFactory-style visual (submit-enabled),formfactory_style_visual,fill_and_submit,accessibility_feedback,run_0002,formfactory_style_qwen3vl_submit_50_r2_20260724,trial_20260727T141514033921Z,False,False,8,7,2,1,1,0,3,3,False,False,80.118,loop_stall_terminal,loop_stall_terminal,data/model_baselines/formfactory_style_qwen3vl_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/accessibility_feedback/run_0002/trial_20260727T141514033921Z/summary.json,65,10,7
formfactory_style_submit,FormFactory-style visual (submit-enabled),formfactory_style_visual,fill_and_submit,alumni_checkin,run_0002,formfactory_style_qwen3vl_submit_50_r2_20260724,trial_20260727T141634484830Z,False,False,7,7,3,0,0,0,3,3,False,False,70.19,loop_stall_terminal,loop_stall_terminal,data/model_baselines/formfactory_style_qwen3vl_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/alumni_checkin/run_0002/trial_20260727T141634484830Z/summary.json,67,11,7
formfactory_style_submit,FormFactory-style visual (submit-enabled),formfactory_style_visual,fill_and_submit,bug_report,run_0002,formfactory_style_qwen3vl_submit_50_r2_20260724,trial_20260727T141745090602Z,False,False,9,8,1,1,0,0,1,1,False,False,92.371,nonprogress_budget_exhausted,nonprogress_budget_exhausted,data/model_baselines/formfactory_style_qwen3vl_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/bug_report/run_0002/trial_20260727T141745090602Z/summary.json,89,14,15
formfactory_style_submit,FormFactory-style visual (submit-enabled),formfactory_style_visual,fill_and_submit,club_application,run_0002,formfactory_style_qwen3vl_submit_50_r2_20260724,trial_20260727T141917854489Z,False,False,10,10,3,0,0,0,3,3,False,False,66.256,loop_stall_terminal,loop_stall_terminal,data/model_baselines/formfactory_style_qwen3vl_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/club_application/run_0002/trial_20260727T141917854489Z/summary.json,66,10,11
formfactory_style_submit,FormFactory-style visual (submit-enabled),formfactory_style_visual,fill_and_submit,club_event_planning,run_0002,formfactory_style_qwen3vl_submit_50_r2_20260724,trial_20260727T142024570050Z,False,False,10,9,3,1,0,0,3,3,False,False,69.307,loop_stall_terminal,loop_stall_terminal,data/model_baselines/formfactory_style_qwen3vl_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/club_event_planning/run_0002/trial_20260727T142024570050Z/summary.json,66,10,7
formfactory_style_submit,FormFactory-style visual (submit-enabled),formfactory_style_visual,fill_and_submit,conf_interest,run_0002,formfactory_style_qwen3vl_submit_50_r2_20260724,trial_20260727T142134316934Z,False,False,7,7,2,0,0,0,2,2,False,False,53.619,loop_stall_terminal,loop_stall_terminal,data/model_baselines/formfactory_style_qwen3vl_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/conf_interest/run_0002/trial_20260727T142134316934Z/summary.json,52,8,5
formfactory_style_submit,FormFactory-style visual (submit-enabled),formfactory_style_visual,fill_and_submit,conference_travel,run_0002,formfactory_style_qwen3vl_submit_50_r2_20260724,trial_20260727T142228234778Z,False,False,10,9,3,1,0,0,3,3,False,False,67.486,loop_stall_terminal,loop_stall_terminal,data/model_baselines/formfactory_style_qwen3vl_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/conference_travel/run_0002/trial_20260727T142228234778Z/summary.json,66,10,7
formfactory_style_submit,FormFactory-style visual (submit-enabled),formfactory_style_visual,fill_and_submit,course_enrollment,run_0002,formfactory_style_qwen3vl_submit_50_r2_20260724,trial_20260727T142335994477Z,False,False,8,7,3,1,0,0,3,3,False,False,66.259,loop_stall_terminal,loop_stall_terminal,data/model_baselines/formfactory_style_qwen3vl_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/course_enrollment/run_0002/trial_20260727T142335994477Z/summary.json,64,10,7
formfactory_style_submit,FormFactory-style visual (submit-enabled),formfactory_style_visual,fill_and_submit,course_feedback,run_0002,formfactory_style_qwen3vl_submit_50_r2_20260724,trial_20260727T142442675207Z,False,False,9,9,2,0,0,0,2,2,False,False,58.831,loop_stall_terminal,loop_stall_terminal,data/model_baselines/formfactory_style_qwen3vl_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/course_feedback/run_0002/trial_20260727T142442675207Z/summary.json,55,8,5
formfactory_style_submit,FormFactory-style visual (submit-enabled),formfactory_style_visual,fill_and_submit,data_annotation,run_0002,formfactory_style_qwen3vl_submit_50_r2_20260724,trial_20260727T142541983783Z,False,False,9,8,3,1,0,0,3,3,False,False,63.635,loop_stall_terminal,loop_stall_terminal,data/model_baselines/formfactory_style_qwen3vl_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/data_annotation/run_0002/trial_20260727T142541983783Z/summary.json,60,9,6
formfactory_style_submit,FormFactory-style visual (submit-enabled),formfactory_style_visual,fill_and_submit,dataset_request,run_0002,formfactory_style_qwen3vl_submit_50_r2_20260724,trial_20260727T142645940779Z,False,False,9,8,2,1,0,0,2,2,False,False,91.274,nonprogress_budget_exhausted,nonprogress_budget_exhausted,data/model_baselines/formfactory_style_qwen3vl_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/dataset_request/run_0002/trial_20260727T142645940779Z/summary.json,93,14,13
formfactory_style_submit,FormFactory-style visual (submit-enabled),formfactory_style_visual,fill_and_submit,equipment_checkout,run_0002,formfactory_style_qwen3vl_submit_50_r2_20260724,trial_20260727T142817573382Z,False,False,9,8,2,1,0,0,2,2,False,False,56.818,loop_stall_terminal,loop_stall_terminal,data/model_baselines/formfactory_style_qwen3vl_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/equipment_checkout/run_0002/trial_20260727T142817573382Z/summary.json,54,8,5
formfactory_style_submit,FormFactory-style visual (submit-enabled),formfactory_style_visual,fill_and_submit,event_rsvp,run_0002,formfactory_style_qwen3vl_submit_50_r2_20260724,trial_20260727T142914708035Z,False,False,6,6,2,0,0,0,2,2,False,False,48.137,loop_stall_terminal,loop_stall_terminal,data/model_baselines/formfactory_style_qwen3vl_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/event_rsvp/run_0002/trial_20260727T142914708035Z/summary.json,46,7,4
formfactory_style_submit,FormFactory-style visual (submit-enabled),formfactory_style_visual,fill_and_submit,exam_registration,run_0002,formfactory_style_qwen3vl_submit_50_r2_20260724,trial_20260727T143003149882Z,False,False,8,7,3,1,0,0,3,3,False,False,67.514,loop_stall_terminal,loop_stall_terminal,data/model_baselines/formfactory_style_qwen3vl_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/exam_registration/run_0002/trial_20260727T143003149882Z/summary.json,64,10,7
formfactory_style_submit,FormFactory-style visual (submit-enabled),formfactory_style_visual,fill_and_submit,experiment_booking,run_0002,formfactory_style_qwen3vl_submit_50_r2_20260724,trial_20260727T143110968594Z,False,False,9,8,2,1,0,0,2,2,False,False,81.802,loop_stall_terminal,loop_stall_terminal,data/model_baselines/formfactory_style_qwen3vl_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/experiment_booking/run_0002/trial_20260727T143110968594Z/summary.json,79,13,8
formfactory_style_submit,FormFactory-style visual (submit-enabled),formfactory_style_visual,fill_and_submit,field_trip,run_0002,formfactory_style_qwen3vl_submit_50_r2_20260724,trial_20260727T143233080372Z,False,False,8,7,3,1,0,0,3,3,False,False,91.514,nonprogress_budget_exhausted,nonprogress_budget_exhausted,data/model_baselines/formfactory_style_qwen3vl_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/field_trip/run_0002/trial_20260727T143233080372Z/summary.json,93,14,15
formfactory_style_submit,FormFactory-style visual (submit-enabled),formfactory_style_visual,fill_and_submit,hackathon_signup,run_0002,formfactory_style_qwen3vl_submit_50_r2_20260724,trial_20260727T143404930513Z,False,False,9,9,2,0,0,0,2,2,False,False,86.138,loop_stall_terminal,loop_stall_terminal,data/model_baselines/formfactory_style_qwen3vl_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/hackathon_signup/run_0002/trial_20260727T143404930513Z/summary.json,85,13,11
formfactory_style_submit,FormFactory-style visual (submit-enabled),formfactory_style_visual,fill_and_submit,housing_preference,run_0002,formfactory_style_qwen3vl_submit_50_r2_20260724,trial_20260727T143531382696Z,False,False,7,7,1,0,0,0,1,1,False,False,79.399,nonprogress_budget_exhausted,nonprogress_budget_exhausted,data/model_baselines/formfactory_style_qwen3vl_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/housing_preference/run_0002/trial_20260727T143531382696Z/summary.json,80,12,11
formfactory_style_submit,FormFactory-style visual (submit-enabled),formfactory_style_visual,fill_and_submit,internship_app,run_0002,formfactory_style_qwen3vl_submit_50_r2_20260724,trial_20260727T143651065317Z,False,False,12,12,2,0,0,0,2,2,False,False,58.158,loop_stall_terminal,loop_stall_terminal,data/model_baselines/formfactory_style_qwen3vl_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/internship_app/run_0002/trial_20260727T143651065317Z/summary.json,57,8,5
formfactory_style_submit,FormFactory-style visual (submit-enabled),formfactory_style_visual,fill_and_submit,job_fair,run_0002,formfactory_style_qwen3vl_submit_50_r2_20260724,trial_20260727T143749528352Z,False,False,9,9,2,0,0,0,2,2,False,False,78.647,loop_stall_terminal,loop_stall_terminal,data/model_baselines/formfactory_style_qwen3vl_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/job_fair/run_0002/trial_20260727T143749528352Z/summary.json,74,12,7
formfactory_style_submit,FormFactory-style visual (submit-enabled),formfactory_style_visual,fill_and_submit,lab_safety,run_0002,formfactory_style_qwen3vl_submit_50_r2_20260724,trial_20260727T143908528476Z,False,False,8,7,2,1,0,0,2,2,False,False,54.315,loop_stall_terminal,loop_stall_terminal,data/model_baselines/formfactory_style_qwen3vl_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/lab_safety/run_0002/trial_20260727T143908528476Z/summary.json,53,8,5
formfactory_style_submit,FormFactory-style visual (submit-enabled),formfactory_style_visual,fill_and_submit,lab_visit,run_0002,formfactory_style_qwen3vl_submit_50_r2_20260724,trial_20260727T144003207309Z,False,False,8,8,1,0,0,0,1,1,False,False,78.926,nonprogress_budget_exhausted,nonprogress_budget_exhausted,data/model_baselines/formfactory_style_qwen3vl_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/lab_visit/run_0002/trial_20260727T144003207309Z/summary.json,78,12,10
formfactory_style_submit,FormFactory-style visual (submit-enabled),formfactory_style_visual,fill_and_submit,language_exchange,run_0002,formfactory_style_qwen3vl_submit_50_r2_20260724,trial_20260727T144122518457Z,False,False,9,9,5,0,0,0,5,5,False,False,104.393,loop_stall_terminal,loop_stall_terminal,data/model_baselines/formfactory_style_qwen3vl_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/language_exchange/run_0002/trial_20260727T144122518457Z/summary.json,96,16,11
formfactory_style_submit,FormFactory-style visual (submit-enabled),formfactory_style_visual,fill_and_submit,library_membership,run_0002,formfactory_style_qwen3vl_submit_50_r2_20260724,trial_20260727T144307291243Z,False,False,7,7,2,0,0,0,2,2,False,False,92.541,nonprogress_budget_exhausted,nonprogress_budget_exhausted,data/model_baselines/formfactory_style_qwen3vl_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/library_membership/run_0002/trial_20260727T144307291243Z/summary.json,89,14,12
formfactory_style_submit,FormFactory-style visual (submit-enabled),formfactory_style_visual,fill_and_submit,meal_plan,run_0002,formfactory_style_qwen3vl_submit_50_r2_20260724,trial_20260727T144440210909Z,False,False,7,7,2,0,0,0,2,2,False,False,52.079,loop_stall_terminal,loop_stall_terminal,data/model_baselines/formfactory_style_qwen3vl_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/meal_plan/run_0002/trial_20260727T144440210909Z/summary.json,47,7,4
formfactory_style_submit,FormFactory-style visual (submit-enabled),formfactory_style_visual,fill_and_submit,mentor_match,run_0002,formfactory_style_qwen3vl_submit_50_r2_20260724,trial_20260727T144532678063Z,False,False,7,7,3,0,0,0,3,3,False,False,60.741,loop_stall_terminal,loop_stall_terminal,data/model_baselines/formfactory_style_qwen3vl_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/mentor_match/run_0002/trial_20260727T144532678063Z/summary.json,58,9,6
formfactory_style_submit,FormFactory-style visual (submit-enabled),formfactory_style_visual,fill_and_submit,newsletter_signup,run_0002,formfactory_style_qwen3vl_submit_50_r2_20260724,trial_20260727T144633790952Z,False,False,7,6,1,1,0,0,1,1,False,False,81.897,nonprogress_budget_exhausted,nonprogress_budget_exhausted,data/model_baselines/formfactory_style_qwen3vl_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/newsletter_signup/run_0002/trial_20260727T144633790952Z/summary.json,80,12,11
formfactory_style_submit,FormFactory-style visual (submit-enabled),formfactory_style_visual,fill_and_submit,office_hours,run_0002,formfactory_style_qwen3vl_submit_50_r2_20260724,trial_20260727T144756075712Z,False,False,8,7,3,1,0,0,3,3,False,False,65.589,loop_stall_terminal,loop_stall_terminal,data/model_baselines/formfactory_style_qwen3vl_submit_50_r2_20260724/vlm_qwen3_vl_30b_a3b_instruct_formfactory_style/office_hours/run_0002/trial_20260727T144756075712Z/summary.json,64,10,7
